gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	sig
CYFIP2	0.328807583114873	9.60551419172159	1.23404766712504	0.222848542069063	0.477167527009644	-5.63693676858424	FALSE
TTC12	0.164581063635199	5.07400845970064	1.23367894265411	0.222984802805118	0.477384301403575	-5.63737414266796	FALSE
ZNF205-AS1	-0.1974611102502	3.08818681050707	-1.23331343937052	0.22311993374196	0.477503530643122	-5.63780757454405	FALSE
CTAG1B	-0.0117040268852078	2.57228848558093	-1.23324407187533	0.223145586545131	0.477503530643122	-5.63788982031664	FALSE
CTAG1A	-0.0117040268852078	2.57228848558093	-1.23324407187533	0.223145586545131	0.477503530643122	-5.63788982031664	FALSE
PLAC8	0.353451817221378	2.76295025962038	1.23299408655699	0.223238051676118	0.477626413812144	-5.63818618005092	FALSE
CAB39	0.297426061145593	11.4209975818638	1.23282613618933	0.223300189384854	0.477684381905987	-5.63838525492021	FALSE
CYP4F11	-0.090070197209366	2.66032985508639	-1.23256158514909	0.22339809292215	0.477758271877633	-5.63869878074184	FALSE
PALMD	-0.354385158640357	4.8191071911996	-1.23254338615966	0.223404829062287	0.477758271877633	-5.63872034647721	FALSE
RC3H1	-0.135731352262309	2.97998832637138	-1.23228733594001	0.223499618875065	0.47788600860957	-5.63902373329876	FALSE
MAK	-0.0831870885859591	2.54046288616551	-1.23197600425032	0.223614913792825	0.477904957298202	-5.639392541748	FALSE
RAD9A	0.11138304425209	2.76252733786947	1.23189389673803	0.223645327821205	0.477904957298202	-5.63948979300263	FALSE
CGB3	-0.158076622341834	3.17773777401949	-1.23179009629538	0.223683781642031	0.477904957298202	-5.63961272946314	FALSE
CGB5	-0.158076622341834	3.17773777401949	-1.23179009629538	0.223683781642031	0.477904957298202	-5.63961272946314	FALSE
CGB7	-0.158076622341834	3.17773777401949	-1.23179009629538	0.223683781642031	0.477904957298202	-5.63961272946314	FALSE
ADGRE3	-0.106675283954822	2.59242899589765	-1.23150510936644	0.223789382682815	0.478002871743917	-5.6399502047539	FALSE
PLAAT2	-0.0752045623448021	3.03024440610214	-1.23136540746305	0.22384116220445	0.478002871743917	-5.64011560986916	FALSE
LEPROT	-0.221866728541487	11.6235164029594	-1.23129745895571	0.223866350026054	0.478002871743917	-5.64019605357962	FALSE
ACOX3	0.216885074325744	5.23399317173094	1.23128793690099	0.223869879921735	0.478002871743917	-5.64020732633277	FALSE
BPNT1	-0.110615602153134	2.8903024194229	-1.22991480367067	0.224379339630525	0.478884713453873	-5.6418320615258	FALSE
ZNF587B	0.223032200663997	8.7781760851024	1.22970250940227	0.224458181115389	0.478884713453873	-5.64208310269652	FALSE
PIWIL1	-0.249760903430667	3.42664393941064	-1.22966090355109	0.224473635014585	0.478884713453873	-5.64213229746496	FALSE
PHTF2	-0.200679756277892	2.71874583198362	-1.2296441491576	0.224479858415879	0.478884713453873	-5.64215210742164	FALSE
PSTPIP1	0.0138569412787724	2.37167516477414	1.22961851545386	0.224489380273061	0.478884713453873	-5.64218241555114	FALSE
LBX1	-0.0223627262397947	2.57763525680469	-1.22960694699981	0.224493677570996	0.478884713453873	-5.64219609337225	FALSE
CLDN9	-0.020622437153786	2.38232826896688	-1.2294484899127	0.22455254522934	0.478935337822115	-5.64238343099958	FALSE
TBXAS1	-0.0419760854749094	2.53062290546818	-1.22919804212352	0.224645611089262	0.479027538379555	-5.6426794793258	FALSE
DOP1A	-0.16274968076448	4.47009289324052	-1.22914302484464	0.224666059193052	0.479027538379555	-5.642744506331	FALSE
IL24	-0.130292729756494	2.56094528112541	-1.22886931272276	0.224767809293761	0.479169535264819	-5.64306797635631	FALSE
TEDC2	-0.0215093667053252	2.36907777942865	-1.22847660504351	0.224913854164434	0.479405902441815	-5.64353195567168	FALSE
GSC2	-0.0149232247986539	2.50555822936635	-1.22835037279973	0.224960813755987	0.479431027565331	-5.64368106789185	FALSE
GOLGA8A	0.279805961748832	3.51228341574807	1.2282428524937	0.225000818016385	0.479441324117764	-5.6438080652102	FALSE
PRKACG	-0.25876121442747	3.47186731301695	-1.22751565094261	0.225271519726022	0.479943120566648	-5.64466672276527	FALSE
ERVK3-2	-0.13980665164188	2.91650062439838	-1.22738738669128	0.225319291093774	0.479969879184127	-5.64481812366849	FALSE
PRIM2	-0.119061137058513	3.17230078150913	-1.22723430389339	0.225376315752877	0.480016337504292	-5.64499880046988	FALSE
C12orf43	0.276977326105853	6.53256022306404	1.2271212078833	0.225418451804774	0.480031075855472	-5.64513226902903	FALSE
H4C1	-0.0117372482366362	2.64244084677281	-1.22692612906161	0.225491145710814	0.480110872724789	-5.64536246117405	FALSE
GSN-AS1	-0.0186680233945196	2.46507985791454	-1.22661834074253	0.225605874575974	0.480236459304155	-5.64572557999971	FALSE
ALDH5A1	0.353732712879921	5.633938551006	1.22657886679081	0.225620591694212	0.480236459304155	-5.64577214390475	FALSE
FAM66D	-0.109485874606203	2.70720387972519	-1.22646597914676	0.225662683617799	0.480251060170838	-5.64590529962173	FALSE
ST8SIA3	-0.11006378698576	2.86270655111733	-1.22635601964424	0.225703689287491	0.480263345094877	-5.64603499038551	FALSE
PEX3	0.243866243327948	7.08498645161461	1.22621488120245	0.225756330112309	0.480300380171826	-5.64620143883826	FALSE
APBB1IP	-0.153840961071015	2.93173745930634	-1.22582203741635	0.225902897742947	0.480468406554622	-5.6466646354189	FALSE
EXO1	-0.0584373047517808	2.64852438808404	-1.22562805260336	0.225975298085603	0.480468406554622	-5.6468933086712	FALSE
RNF32	-0.255447845460836	3.39277384558942	-1.22556861496299	0.225997485221985	0.480468406554622	-5.64696336815721	FALSE
PDE4A	-0.0339944671064441	2.68958424179795	-1.22548750569823	0.22602776461765	0.480468406554622	-5.64705896695195	FALSE
POLR2I	0.26374492245535	9.36789934392988	1.22548046550044	0.226030392977547	0.480468406554622	-5.64706726454468	FALSE
PLA2G15	-0.260083648657837	7.62456988171692	-1.22543652757715	0.22604679709741	0.480468406554622	-5.64711904886487	FALSE
SH3BP1	0.103010363773947	2.50934893274602	1.22510901037761	0.226169102435861	0.480550614836069	-5.64750499875164	FALSE
GIT2	0.0460561579552539	2.63499752527752	1.22508469370872	0.226178184992013	0.480550614836069	-5.64753364991119	FALSE
CTSV	-0.614718212598076	8.66131450751918	-1.22504975223581	0.226191236504161	0.480550614836069	-5.64757481882843	FALSE
SLC1A2	-0.150821392655073	2.64939833944853	-1.22465340728385	0.22633931997402	0.480722548117926	-5.64804172500192	FALSE
PRKD3	0.219625543194764	5.4778024720076	1.22464436874422	0.226342697808	0.480722548117926	-5.64805237101288	FALSE
GID8	-0.177083292198763	6.49012568556377	-1.22430802015814	0.226468422508049	0.480914638916844	-5.64844848539089	FALSE
LRRK1	0.105110800914289	2.95998751402153	1.2240301281807	0.226572335238736	0.481013127567585	-5.64877567874655	FALSE
KANSL2	0.235265263089886	8.38185532574873	1.22399525386679	0.226585378336986	0.481013127567585	-5.6488167352461	FALSE
POLG	-0.250850359253099	3.59085140730908	-1.22367911433039	0.226703640633994	0.481189244080034	-5.64918886675444	FALSE
EIF4B	0.161071952338261	9.36395032218799	1.22343645723173	0.226794445176441	0.481307034438747	-5.64947443985705	FALSE
PRKACB	0.248182861597939	7.94961355018369	1.22330618664657	0.226843204657511	0.481335573270009	-5.6496277279293	FALSE
AKR1D1	-0.11141533159843	2.84825261390894	-1.22312793160119	0.226909936900339	0.481402233445684	-5.64983745393215	FALSE
AMBRA1	0.105543385409876	5.7080535940756	1.22286103204683	0.227009881389241	0.481539323563141	-5.65015142086172	FALSE
CEP152	-0.213037651508377	3.16968210462591	-1.22239660294158	0.227183870788418	0.481771342159385	-5.65069759764787	FALSE
PPP1CC	0.176551396685493	11.9568581408619	1.22231606536053	0.22721405259573	0.481771342159385	-5.65079229138756	FALSE
KLRC3	-0.128779903897794	2.88125950007063	-1.22222136048621	0.227249547423053	0.481771342159385	-5.65090363510376	FALSE
XYLB	-0.150933437011452	2.94638915462702	-1.2221454042577	0.227278018309901	0.481771342159385	-5.65099293032747	FALSE
NR3C2	-0.35814137546296	8.41083164454129	-1.22202364844658	0.227323661845371	0.481771342159385	-5.65113605729362	FALSE
ANTKMT	0.409552349256848	7.38616549225864	1.22193744190747	0.227355982820445	0.481771342159385	-5.65123738709467	FALSE
ZNF614	-0.185538867620919	2.90086848497047	-1.22190894581081	0.227366667457364	0.481771342159385	-5.65127088079778	FALSE
LDAH	0.442092637976288	5.81147668700849	1.22162496879369	0.227473165031042	0.481878736707015	-5.65160462113869	FALSE
CALR	-0.309965633543875	8.09888868369495	-1.22157787195253	0.227490830912142	0.481878736707015	-5.65165996403614	FALSE
ADRA1A	-0.0225769229596771	2.80417151742098	-1.22149103409722	0.227523406165824	0.481878736707015	-5.65176200082626	FALSE
CCL25	-0.0175450750499411	2.40380784618965	-1.22125362134276	0.227612483653665	0.481992506553224	-5.65204093227149	FALSE
NMRK2	-0.0917618659724879	2.87494779962789	-1.220943573879	0.227728852282314	0.482164023836631	-5.65240512390796	FALSE
CYP7A1	-0.0903925874197871	2.76664354816731	-1.22075355308522	0.22780019344832	0.482240167245542	-5.6526282853614	FALSE
CDY1	-0.106570580977408	2.7732130427031	-1.22044320972145	0.227916743624343	0.48241197707196	-5.65299268397475	FALSE
SPAG8	-0.226154622275251	3.49881345530155	-1.2196621175687	0.228210278204704	0.482958283218184	-5.65390943977546	FALSE
MTRF1L	-0.189727403837729	3.37550538108069	-1.21949391416538	0.228273525342794	0.483017141252348	-5.65410678519554	FALSE
PKD2	0.212518144446513	9.15680237509458	1.21887500187411	0.228506356819075	0.483434758621886	-5.65483270624846	FALSE
MX2	0.379189373397442	3.64899825203064	1.21866334509423	0.228586020904992	0.483528251234629	-5.6550808784555	FALSE
TESPA1	-0.265811393557404	3.60146593667078	-1.21845774974259	0.228663423064854	0.483594395859561	-5.65532190464586	FALSE
IFNG	0.0293134675310864	2.51734923212266	1.21839182702712	0.228688245595388	0.483594395859561	-5.65539917990437	FALSE
CRNKL1	0.473936267457262	7.70164522670167	1.21786618954095	0.228886239739851	0.483938007428867	-5.65601519649703	FALSE
GRIA4	-0.0176632061428186	2.51089840950071	-1.2176045753839	0.228984829893134	0.483943137886714	-5.65632169978367	FALSE
HAPLN1	-0.053910912996137	2.5977742132238	-1.21758198107955	0.228993346090741	0.483943137886714	-5.65634816802804	FALSE
POPDC3	-0.0146305750578795	2.48163052134759	-1.21755068496533	0.229005142539649	0.483943137886714	-5.65638482929991	FALSE
ATXN7	-0.134484013649143	5.15977650743583	-1.21748294106275	0.229030678784183	0.483943137886714	-5.65646418364021	FALSE
TAOK1	-0.390221264077491	5.75414350954584	-1.21715569861159	0.2291540630873	0.484128802533012	-5.65684745269641	FALSE
SEPTIN7P11	-0.0341183761526951	2.35943222510062	-1.21691569248934	0.229244586547366	0.484244996006065	-5.6571284881609	FALSE
PRSS16	-0.367116273368096	4.13724748590061	-1.21652474302627	0.229392097627427	0.484481512668028	-5.65758615914812	FALSE
GPR85	-0.180808401092787	2.97943639610645	-1.21638667455477	0.229444209540031	0.484516501973689	-5.65774775802631	FALSE
TM4SF5	0.25136432245606	7.61382025658936	1.21629246238148	0.229479773516209	0.484516541635603	-5.65785801645263	FALSE
RPLP2	-0.372939056572978	8.06041903198321	-1.21617796029347	0.229523002130568	0.484532761660488	-5.65799200975032	FALSE
SNX4	0.250308202709723	9.16475696397001	1.21600738339209	0.229587412045742	0.484593684359788	-5.6581916012056	FALSE
EXD2	0.219707979518867	6.41678544396341	1.21561534062383	0.229735497756034	0.484729732773397	-5.65865022916717	FALSE
JOSD1	-0.422823717291525	6.64975784857679	-1.21555089361487	0.229759847919343	0.484729732773397	-5.65872560863061	FALSE
SLC9A6	-0.30974201599054	7.71877976812619	-1.21552410608263	0.229769969671088	0.484729732773397	-5.65875693915253	FALSE
TOMM7	-0.137274638410476	11.8416833591548	-1.21531834566265	0.229847727769587	0.484729732773397	-5.6589975735044	FALSE
C4orf46	-0.137274638410476	11.8416833591548	-1.21531834566265	0.229847727769587	0.484729732773397	-5.6589975735044	FALSE
AKIRIN1	-0.201020792605992	5.08181773180911	-1.21525486164172	0.229871722652198	0.484729732773397	-5.6590718095616	FALSE
TIE1	-0.106108332157821	2.60319196284214	-1.21513696595204	0.2299162882318	0.484729732773397	-5.65920966308415	FALSE
INSL4	-0.104984337884674	2.4439518403779	-1.21508388649085	0.229936354787821	0.484729732773397	-5.6592717239263	FALSE
HMGN3	-0.106936833061965	13.3750515386608	-1.21485044322818	0.230024622646479	0.484787520691331	-5.65954463695238	FALSE
MTMR4	0.237769105183554	9.26581789839038	1.21482327421345	0.230034897207214	0.484787520691331	-5.65957639639912	FALSE
IGHA2	0.281260542354438	3.00424957746996	1.21435187271874	0.230213221556223	0.484959820402376	-5.66012733858868	FALSE
FRMD4A	-0.143602468670075	2.90772617263038	-1.21433899373267	0.230218094909774	0.484959820402376	-5.66014238784967	FALSE
ZBED5	0.141643171837885	9.82132433271152	1.21432500649588	0.230223387706242	0.484959820402376	-5.66015873194557	FALSE
SIK3	-0.171012446234407	6.39262741033085	-1.21414515768491	0.230291450768587	0.485028239404607	-5.66036886960423	FALSE
SGMS1	-0.330294303041775	8.50763336692413	-1.21377375566664	0.230432052992823	0.485249391989058	-5.66080272768393	FALSE
POU4F3	-0.134775012034466	2.61959736450556	-1.21365304774733	0.230477763099372	0.485270681002092	-5.66094370727684	FALSE
TNP1	-0.175620622815884	3.06881996664964	-1.21350893654439	0.230532344336352	0.485310638710242	-5.66111200319789	FALSE
ZNF157	-0.232888442885871	2.82457858410515	-1.21341426939731	0.230568204087666	0.485311178183907	-5.66122254712266	FALSE
C10orf95-AS1	0.15077826941243	3.81415992469019	1.21330511205383	0.23060955776773	0.485323279594246	-5.66135000133149	FALSE
NDUFAB1	0.166516517492445	11.1651120627395	1.21299607557528	0.230726664034367	0.485412730178288	-5.66171077966483	FALSE
IL1R2	0.233246809259203	4.35832965714615	1.21299302002379	0.23072782212211	0.485412730178288	-5.66171434637376	FALSE
ATP6V1F	0.287896841397965	10.3470355679232	1.2129110413144	0.23075889454591	0.485412730178288	-5.66181003598646	FALSE
TMEM265	0.0214328224487366	2.37523025962419	1.21277817055606	0.230809263107259	0.485443768772573	-5.66196511637867	FALSE
HSPA14	0.277055109737029	8.37057194690002	1.21261287546977	0.230871934290296	0.485500668977326	-5.66215801855037	FALSE
DYRK1B	-0.0400070947910693	3.17309305344854	-1.21221327555713	0.231023492944056	0.485589627204883	-5.66262425608691	FALSE
ULK4	-0.00978898168052211	2.35054152517611	-1.21205421772599	0.231083840009164	0.485589627204883	-5.66280979824899	FALSE
APOC2	0.210369761149086	4.91081491547631	1.21189279133167	0.231145097504878	0.485589627204883	-5.66299807990023	FALSE
APOC4-APOC2	0.210369761149086	4.91081491547631	1.21189279133167	0.231145097504878	0.485589627204883	-5.66299807990023	FALSE
PRG2	0.0103972313026404	2.38510297601364	1.2117099199974	0.231214507197334	0.485589627204883	-5.66321134557049	FALSE
HNRNPCL1	0.080733086513503	3.00115832369254	1.21165632535673	0.2312348521889	0.485589627204883	-5.66327384222211	FALSE
HNRNPCL2	0.080733086513503	3.00115832369254	1.21165632535673	0.2312348521889	0.485589627204883	-5.66327384222211	FALSE
HNRNPCL3	0.080733086513503	3.00115832369254	1.21165632535673	0.2312348521889	0.485589627204883	-5.66327384222211	FALSE
HNRNPCL4	0.080733086513503	3.00115832369254	1.21165632535673	0.2312348521889	0.485589627204883	-5.66327384222211	FALSE
LIG4	-0.222471147378093	3.22682331319478	-1.21132384297218	0.231361094651982	0.485721318579583	-5.66366149135829	FALSE
ADAM3A	-0.13381741166378	2.92714261932873	-1.21127537216887	0.231379503065064	0.485721318579583	-5.66371799624978	FALSE
DERL2	0.268485020302514	9.88334318068947	1.21120965370848	0.231404463565095	0.485721318579583	-5.66379460421318	FALSE
MAFK	-0.0441467966449536	2.56239466160556	-1.21087841997561	0.231530299281978	0.485890990975457	-5.6641806635183	FALSE
L3MBTL1	0.0195463784785552	2.67611859218842	1.21078731439212	0.231564919071907	0.485890990975457	-5.6642868313839	FALSE
CEP350	0.274671033553944	7.06443102559503	1.21065539498436	0.231615054674934	0.485890990975457	-5.66444054738912	FALSE
ARHGAP33	-0.0763202637371245	2.74851174426501	-1.21060618994131	0.231633756946532	0.485890990975457	-5.66449787837316	FALSE
SLC35F5	-0.254582356261592	3.6564838052403	-1.21052786926526	0.231663528013315	0.485890990975457	-5.66458912874639	FALSE
LTN1	0.209685340073687	7.97534077907574	1.21029142832446	0.231753420345997	0.486004749651736	-5.66486456917478	FALSE
MGAT4C	-0.216990389615445	2.97916067689452	-1.21010558673977	0.231824093238896	0.486078174886847	-5.66508102859997	FALSE
ADAMTS5	-0.452215066510195	7.07882236681102	-1.20981913745768	0.231933056654835	0.486231851009236	-5.66541460971839	FALSE
AFP	-0.0513414087916209	2.75311025001161	-1.20971224246508	0.231973728395223	0.486242333039411	-5.66553907394491	FALSE
CNTNAP3P2	-0.189558467507049	3.0103899404997	-1.20952654351366	0.232044396106529	0.486315677018466	-5.66575526968397	FALSE
